,ip,nb_www,nb_com,nb_dslash,http_in_path,punycode,port,tld_in_path,tld_in_subdomain,abnormal_subdomain,nb_subdomains,prefix_suffix,random_domain,shortening_service,nb_external_redirection,length_words_raw,char_repeat,shortest_words_raw,shortest_word_host,shortest_word_path,longest_words_raw,longest_word_host,longest_word_path,avg_words_raw,avg_word_host,avg_word_path,phish_hints,brand_in_subdomain,brand_in_path,suspecious_tld,statistical_report,nb_hyperlinks,ratio_intHyperlinks,ratio_extHyperlinks,nb_extCSS,ratio_extRedirection,ratio_extErrors,login_form,external_favicon,ratio_intMedia,ratio_extMedia,popup_window,safe_anchor,empty_title,domain_in_title,domain_with_copyright,whois_registered_domain,domain_registration_length,domain_age,web_traffic,dns_record,google_index,page_rank,len_url,len_hostname,qty_points,qty_hyphen,qty_at_sign,qty_question_mark,qty_ampersand,qty_equal_sign,qty_underscore,qty_porcentage,qty_back_slash,qty_colon,qty_comma,qty_semicolon,qty_dollar_sign,is_https,numbers_url_ratio,numbers_hostname_ratio
5272,1,0,0,0,0,0,0,0,0,0,3,1,0,0,0,9,6,1,2,1,42,42,33,10.55555556,10.0,11.66666667,0,0,0,0,0,0,0.0,0.0,0,0.0,0.0,0,0,0.0,0.0,0,0.0,1,1,0,0,170,-1,0,0,1,0,114,68,6,1,0,0,0,0,0,0,5,1,0,0,0,0,0.5,0.4411764705882353
6104,1,0,1,0,0,0,0,0,1,0,3,0,0,0,0,12,1,2,3,2,17,13,17,7.833333333,8.75,7.375,0,0,0,0,0,51,1.0,0.0,0,0.0,0.0,0,0,100.0,0.0,0,100.0,0,1,1,0,25,3992,5697976,0,1,0,119,42,4,0,0,1,2,3,2,0,5,1,0,0,0,0,0.15126050420168066,0.0
889,0,1,0,0,0,0,0,0,0,0,2,0,0,0,0,7,5,3,3,3,10,6,10,6.571428571,4.5,7.4,1,0,0,0,0,168,0.886904762,0.113095238,3,0.052631579,0.105263158,0,1,33.33333333,66.66666667,0,25.0,0,0,0,0,251,8149,133,0,0,6,63,14,2,2,0,0,0,0,0,0,5,1,0,0,0,0,0.0,0.0
8261,0,1,0,0,0,0,0,0,0,0,2,0,1,0,0,2,3,3,3,0,7,7,0,5.0,5.0,0.0,0,0,0,0,0,6,0.5,0.5,1,0.0,0.0,0,1,100.0,0.0,0,0.0,1,1,0,0,0,3027,0,0,0,2,23,14,2,0,0,0,0,0,0,0,3,1,0,0,0,1,0.0,0.0
11082,0,1,0,0,0,0,0,0,0,0,2,0,0,0,0,2,4,3,3,0,15,15,0,9.0,9.0,0.0,0,0,0,0,0,9,1.0,0.0,0,0.0,0.0,0,0,0.0,0.0,0,0.0,0,0,0,0,337,1124,0,0,0,0,31,23,2,0,0,0,0,0,0,0,3,1,0,0,0,0,0.0,0.0
9963,0,1,0,0,0,0,0,0,0,0,2,0,0,0,0,5,3,3,3,5,9,9,6,5.6,6.0,5.333333333,0,0,0,0,0,46,0.97826087,0.02173913,0,0.0,0.0,0,0,100.0,0.0,0,100.0,0,1,0,0,179,7780,6206,0,0,5,44,17,2,0,0,0,0,0,0,0,6,1,0,0,0,0,0.11363636363636363,0.0
10632,1,0,0,0,0,0,0,0,0,0,3,0,0,0,0,8,39,2,5,2,43,6,43,14.0,5.5,16.83333333,0,0,0,0,0,9,0.0,1.0,1,0.0,0.0,0,1,0.0,0.0,0,0.0,0,1,0,0,270,7765,32,0,0,5,132,16,3,0,0,1,0,1,2,0,4,1,0,0,0,1,0.030303030303030304,0.0
3646,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,9,9,0,9,9,0,9.0,9.0,0.0,0,0,0,0,0,28,1.0,0.0,0,0.0,0.0,0,0,0.0,0.0,0,100.0,0,0,0,0,22,4205,0,0,0,0,21,13,1,0,0,0,0,0,0,0,3,1,0,0,0,0,0.0,0.0
9385,0,1,0,0,0,0,0,0,0,0,2,0,0,0,0,2,3,3,3,0,11,11,0,7.0,7.0,0.0,0,0,0,0,0,234,0.974358974,0.025641026,0,0.833333333,0.0,0,0,100.0,0.0,0,68.75,0,1,1,0,1258,1664,4365827,0,0,1,27,19,2,0,0,0,0,0,0,0,3,1,0,0,0,0,0.0,0.0
8518,0,0,0,0,0,0,0,0,0,0,2,0,0,1,0,2,0,8,8,0,10,10,0,9.0,9.0,0.0,0,0,0,0,0,14,0.071428571,0.928571429,0,0.230769231,0.0,0,1,0.0,0.0,0,14.28571429,0,1,1,0,374,7295,0,0,1,5,32,23,2,0,0,0,0,0,0,0,3,1,0,0,0,1,0.0,0.0
11009,1,0,0,0,0,0,0,1,1,1,3,0,0,0,0,11,2,2,3,2,5,3,5,3.181818182,3.0,3.285714286,0,0,0,0,2,35,0.971428571,0.028571429,0,0.0,0.0,0,0,100.0,0.0,0,50.0,0,1,0,1,0,-1,0,1,1,0,36,15,3,0,0,0,0,0,1,0,4,1,0,0,0,0,0.3333333333333333,0.8
3521,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,6,2,1,2,1,9,2,9,4.333333333,2.0,5.5,0,0,0,0,0,56,0.803571429,0.196428571,0,0.181818182,0.363636364,0,1,0.0,100.0,0,83.33333333,0,0,1,0,40,-1,1163,0,0,5,42,9,2,0,0,0,0,0,2,0,4,1,0,0,0,0,0.047619047619047616,0.1111111111111111
5832,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,11,11,0,11,11,0,11.0,11.0,0.0,0,0,0,0,0,596,0.652684564,0.347315436,2,0.086956522,0.0,1,1,6.666666667,93.33333333,0,11.71875,0,0,1,0,354,7682,0,0,0,2,23,15,1,0,0,0,0,0,0,0,3,1,0,0,0,0,0.0,0.0
9880,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,5,2,3,3,8,9,9,9,7.2,6.333333333,8.5,0,0,0,1,0,8,0.125,0.875,1,0.0,0.0,0,1,0.0,0.0,0,0.0,0,1,0,0,2430,1953,4365,0,1,3,53,26,2,1,0,1,0,1,0,0,3,1,0,0,0,0,0.018867924528301886,0.038461538461538464
2385,1,0,1,0,0,0,0,1,0,0,3,1,0,1,0,19,2,1,10,1,15,15,12,5.263157895,12.5,4.411764706,0,0,0,0,0,18,0.166666667,0.833333333,2,0.0,0.0,0,1,50.0,50.0,0,100.0,0,1,1,0,173,5670,5836,0,0,6,130,30,5,5,0,1,1,2,0,0,7,1,0,0,0,1,0.2,0.0
960,0,1,0,0,0,0,0,0,0,0,2,0,1,0,0,2,3,3,3,0,5,5,0,4.0,4.0,0.0,0,0,0,0,0,162,0.444444444,0.555555556,4,0.011111111,0.0,0,1,2.777777778,97.22222222,0,96.66666667,0,1,1,0,301,1159,374374,0,0,1,22,13,2,0,0,0,0,0,0,0,3,1,0,0,0,1,0.0,0.0
7524,0,1,0,0,0,0,0,0,0,0,2,0,0,0,0,14,7,2,3,2,13,12,13,6.357142857,7.5,6.166666667,0,0,0,0,0,76,0.210526316,0.789473684,5,0.133333333,0.033333333,0,1,45.45454545,54.54545455,0,20.0,0,0,1,0,485,7915,2460,0,0,6,114,20,2,10,0,0,0,0,0,0,5,1,0,0,0,0,0.0,0.0
5640,0,1,0,0,0,0,0,0,0,0,2,1,0,0,0,8,5,2,3,2,13,13,10,6.5,8.0,6.0,0,0,0,0,0,121,0.652892562,0.347107438,0,0.071428571,0.023809524,0,0,62.68656716,37.31343284,0,78.125,0,1,0,0,760,4352,10826,0,0,5,71,21,2,4,0,0,0,0,0,0,5,1,0,0,0,0,0.056338028169014086,0.0
4996,0,0,0,0,0,0,0,0,0,0,3,1,0,0,0,9,4,4,4,4,13,13,7,5.777777778,7.333333333,5.0,2,0,0,0,0,48,0.9375,0.0625,0,0.0,0.333333333,0,0,88.88888889,11.11111111,0,83.33333333,0,1,0,0,644,1546,4669,0,1,2,72,28,3,1,0,0,0,0,0,0,7,1,0,0,0,1,0.041666666666666664,0.10714285714285714
6637,0,1,1,0,0,0,0,0,0,0,3,0,0,0,0,6,3,3,3,4,10,5,10,5.166666667,4.0,5.75,0,0,0,0,0,150,0.9,0.1,1,0.0,0.0,0,1,0.0,0.0,0,100.0,0,0,0,1,0,-1,2488533,0,1,2,46,12,3,0,0,0,0,0,0,0,5,1,0,0,0,0,0.0,0.0
1098,0,1,0,0,0,0,0,0,0,0,2,0,0,0,0,2,4,3,3,0,7,7,0,5.0,5.0,0.0,0,0,0,0,0,37,0.432432432,0.567567568,2,0.142857143,0.095238095,0,1,0.0,100.0,0,38.88888889,0,1,0,0,161,2031,962441,0,0,4,24,15,2,0,0,0,0,0,0,0,3,1,0,0,0,1,0.0,0.0
11191,0,1,0,0,0,0,0,0,0,0,2,0,0,0,0,9,3,2,3,2,10,8,10,5.777777778,5.5,5.857142857,0,0,0,0,0,203,0.926108374,0.073891626,0,0.0,0.533333333,1,1,100.0,0.0,0,0.0,0,0,0,0,1291,7840,3993,0,0,5,71,16,2,0,0,0,0,1,2,0,6,1,0,0,0,0,0.0,0.0
2545,0,1,0,0,0,0,0,0,0,0,2,0,0,0,0,3,4,3,3,8,19,19,8,10.0,11.0,8.0,0,0,0,0,0,41,0.487804878,0.512195122,1,0.333333333,0.142857143,1,1,28.57142857,71.42857143,0,36.36363636,0,1,1,0,140,4608,2430743,0,0,3,45,27,2,0,0,0,0,0,0,0,4,1,0,0,0,1,0.0,0.0
1556,0,1,0,0,0,0,0,0,0,0,3,0,0,0,0,4,4,3,3,3,7,6,7,4.75,4.5,5.0,0,0,0,0,0,0,0.0,0.0,0,0.0,0.0,0,0,0.0,0.0,0,0.0,0,1,0,0,2,6573,0,0,0,3,34,14,3,0,0,0,0,0,0,0,3,1,0,0,0,1,0.0,0.0
5318,1,1,1,0,0,0,0,0,1,0,3,0,0,0,0,13,4,2,3,2,17,13,17,7.461538462,7.6,7.375,0,0,0,0,0,51,1.0,0.0,0,0.0,0.0,0,0,100.0,0.0,0,100.0,0,1,1,0,25,3992,5697976,0,1,0,123,46,5,0,0,1,2,3,2,0,4,1,0,0,0,1,0.11382113821138211,0.0
1149,1,0,1,0,0,0,0,0,1,0,3,0,0,0,0,11,1,2,3,2,17,13,17,8.363636364,8.75,8.142857143,0,0,0,0,0,51,1.0,0.0,0,0.0,0.0,0,0,100.0,0.0,0,100.0,0,1,1,0,25,3993,5707171,0,1,0,117,42,4,0,0,1,2,3,2,0,5,1,0,0,0,0,0.1623931623931624,0.0
872,0,1,0,0,0,0,0,0,0,0,3,0,0,0,0,7,3,2,3,2,13,13,10,6.0,8.0,5.2,0,0,0,0,0,0,0.0,0.0,0,0.0,0.0,0,0,0.0,0.0,0,0.0,1,1,1,0,9,6930,787413,0,0,4,59,21,3,1,0,0,0,0,0,0,5,1,0,0,0,0,0.0847457627118644,0.0
5347,0,1,0,0,0,0,0,0,0,0,2,0,0,0,0,2,3,3,3,0,13,13,0,8.0,8.0,0.0,0,0,0,0,0,113,0.477876106,0.522123894,8,0.016949153,0.0,0,1,52.72727273,47.27272727,0,93.33333333,0,0,0,0,169,3484,264470,0,0,4,30,21,2,0,0,0,0,0,0,0,3,1,0,0,0,1,0.0,0.0
7442,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,5,0,2,2,4,9,9,8,5.8,5.5,6.0,0,0,0,0,0,1556,0.936375321,0.063624679,0,0.343434343,0.141414141,0,0,100.0,0.0,0,74.74489796,0,0,1,0,902,7133,12,0,0,7,45,16,2,0,0,0,0,0,1,0,4,1,0,0,0,1,0.0,0.0
8506,1,1,1,0,0,0,0,0,1,0,3,0,0,0,0,13,8,2,3,2,17,13,17,7.461538462,7.6,7.375,0,0,0,0,0,51,1.0,0.0,0,0.0,0.0,0,0,100.0,0.0,0,100.0,0,1,1,0,25,3993,5707171,0,1,0,124,46,5,0,0,1,2,3,2,0,5,1,0,0,0,1,0.16129032258064516,0.0
9468,0,0,1,0,0,0,0,0,0,0,2,0,0,0,0,6,1,4,7,4,9,9,8,6.666666667,8.0,6.0,0,0,0,0,0,765,0.903267974,0.096732026,0,0.027027027,0.0,0,0,100.0,0.0,0,9.756097561,0,0,1,0,602,6338,289,0,0,5,57,21,2,0,0,0,0,0,1,0,4,2,0,0,0,1,0.0,0.0
7558,0,0,0,0,0,0,0,0,0,0,2,0,1,0,0,16,1,2,11,2,12,11,12,6.125,11.0,5.8,0,0,0,0,0,88,0.784090909,0.215909091,3,0.368421053,0.0,0,1,100.0,0.0,0,65.38461538,0,1,1,1,0,4379,0,0,1,0,123,14,2,0,0,1,2,3,3,0,7,1,0,2,0,0,0.0,0.0
9982,0,1,0,0,0,0,0,0,0,0,3,0,1,0,0,5,3,3,3,3,11,4,11,5.0,3.5,6.0,0,0,0,0,0,146,0.623287671,0.376712329,2,0.0,0.0,0,1,98.57142857,1.428571429,0,93.33333333,0,0,1,0,54,7982,348,0,1,6,42,14,3,1,0,0,0,0,0,0,4,1,0,0,0,0,0.0,0.0
7822,0,1,0,0,0,0,0,0,0,0,3,0,0,0,0,4,3,3,3,3,8,8,7,5.25,5.5,5.0,0,0,0,0,0,43,0.441860465,0.558139535,0,0.375,0.083333333,1,0,46.42857143,53.57142857,0,11.11111111,0,1,1,0,15,-1,0,0,0,2,35,15,3,0,0,0,0,0,0,0,3,1,0,0,0,1,0.0,0.0
6525,1,1,0,0,0,0,0,0,0,0,3,0,1,0,0,10,7,3,3,3,32,7,32,7.2,5.0,7.75,0,0,0,0,0,1,0.0,1.0,0,1.0,0.0,0,0,0.0,0.0,0,0.0,0,1,0,0,1238,2414,0,0,1,1,92,15,3,0,0,0,0,0,0,0,9,1,0,0,0,0,0.25,0.0
2814,1,0,1,0,0,0,0,0,1,0,3,1,0,0,0,13,2,2,3,2,17,13,17,7.769230769,8.4,7.375,0,0,0,0,0,51,1.0,0.0,0,0.0,0.0,0,0,100.0,0.0,0,100.0,0,1,1,0,25,3993,5707171,0,1,0,128,50,4,1,0,1,2,3,2,0,5,1,0,0,0,1,0.140625,0.0
2151,1,1,0,0,0,0,0,0,0,0,2,0,0,0,0,10,15,2,3,2,32,16,32,12.6,9.5,13.375,1,0,0,0,0,2,0.5,0.5,0,1.0,0.0,0,0,0.0,0.0,0,0.0,0,1,0,0,10,376,0,0,1,0,147,24,2,0,0,0,0,0,0,0,11,1,0,0,0,0,0.24489795918367346,0.0
3455,0,1,0,0,0,0,0,0,0,0,3,1,0,0,0,6,4,3,3,3,15,5,15,5.833333333,4.0,7.666666667,2,0,0,0,0,7,0.857142857,0.142857143,0,1.0,0.0,0,0,0.0,0.0,0,0.0,0,1,0,1,0,-1,8688799,0,1,0,50,17,3,1,0,0,0,0,0,0,4,1,0,0,0,0,0.0,0.0
1678,1,1,1,0,0,0,0,0,1,0,3,1,0,0,0,8,6,2,3,2,15,13,15,7.75,7.5,8.5,0,0,0,0,0,4,1.0,0.0,0,0.0,0.0,0,0,0.0,0.0,0,100.0,0,1,0,0,14,4003,5816617,0,1,0,81,54,5,1,0,0,0,0,0,0,5,1,0,0,0,0,0.14814814814814814,0.0
9763,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,3,0,2,2,0,4,4,0,3.0,3.0,0.0,0,0,0,0,0,0,0.0,0.0,0,0.0,0.0,0,0,0.0,0.0,0,0.0,1,1,0,0,564,-1,0,0,1,2,22,15,2,1,0,0,0,0,0,0,2,1,0,0,0,0,0.0,0.0
4242,1,0,0,0,0,0,0,0,0,0,2,0,1,0,0,5,3,3,8,3,32,23,32,15.0,15.5,14.66666667,0,0,0,0,0,3,1.0,0.0,0,0.0,0.0,0,0,100.0,0.0,0,0.0,1,1,0,1,1077,-1,326702,0,1,2,89,35,2,0,0,1,0,1,0,0,3,1,0,0,0,0,0.25842696629213485,0.0
5483,0,0,0,1,1,0,0,0,0,0,3,0,0,1,0,13,4,2,23,2,23,23,9,6.0,23.0,4.583333333,0,0,0,0,0,0,0.0,0.0,0,0.0,0.0,0,0,0.0,0.0,0,0.0,1,1,0,1,0,-1,1513583,0,0,4,108,30,3,0,0,1,3,4,0,0,7,2,0,0,0,1,0.05555555555555555,0.0
11343,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,3,0,6,6,0,9,9,0,7.666666667,7.666666667,0.0,0,0,0,0,0,3,1.0,0.0,0,0.0,0.0,0,0,0.0,0.0,0,0.0,0,1,0,0,176,190,0,0,1,2,38,29,2,1,0,0,0,0,0,0,3,1,0,0,0,1,0.07894736842105263,0.10344827586206896
1003,0,1,0,0,0,0,0,0,0,0,3,0,0,0,0,13,4,3,3,3,14,12,14,6.230769231,7.5,6.0,0,0,0,0,0,4,1.0,0.0,0,0.0,0.0,0,0,0.0,0.0,0,100.0,0,1,0,0,92,273,0,0,1,0,105,20,5,2,0,0,0,0,0,0,8,1,0,0,0,1,0.047619047619047616,0.0
5991,0,1,0,0,0,0,0,0,0,0,2,1,0,0,0,3,3,2,2,0,6,6,0,3.666666667,3.666666667,0.0,0,0,0,0,0,186,0.956989247,0.043010753,0,0.5,0.5,0,1,94.73684211,5.263157895,0,0.0,0,1,0,0,395,3987,834691,0,0,2,24,16,2,1,0,0,0,0,0,0,3,1,0,0,0,0,0.0,0.0
10715,0,1,0,0,0,0,0,0,0,0,3,0,0,0,0,6,4,2,3,2,10,10,6,4.5,6.5,3.5,0,0,0,0,0,40,0.925,0.075,0,0.666666667,0.0,0,0,100.0,0.0,0,0.0,0,1,1,0,0,6775,182793,0,0,4,42,17,3,0,0,0,0,0,0,0,5,1,0,0,0,0,0.09523809523809523,0.0
3255,0,1,0,0,0,0,0,0,0,0,2,0,0,0,0,6,3,3,3,4,13,13,8,7.0,8.0,6.5,1,0,0,0,0,129,0.968992248,0.031007752,0,0.25,0.0,0,0,95.12195122,4.87804878,0,50.0,0,1,1,0,65,3952,3862928,0,0,4,59,21,2,0,0,0,0,0,0,0,6,1,0,0,0,1,0.06779661016949153,0.0
5166,0,1,0,0,0,0,0,0,0,0,2,0,0,0,0,10,4,3,3,3,30,4,30,7.0,3.5,7.875,0,0,0,0,0,282,0.425531915,0.574468085,5,0.092592593,0.043209877,0,1,7.5,92.5,0,33.33333333,0,0,0,0,509,6065,422,0,0,8,91,12,2,0,0,1,1,2,2,1,3,1,0,0,0,1,0.01098901098901099,0.0
7911,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,3,0,2,13,2,13,13,8,7.666666667,13.0,5.0,2,0,0,0,0,410,1.0,0.0,0,0.0,0.0,0,0,100.0,0.0,0,0.0,0,1,0,0,83,1744,0,0,0,2,37,17,1,1,0,0,0,0,0,0,4,1,0,0,0,0,0.0,0.0
5567,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,6,3,1,4,1,26,6,26,8.5,5.0,10.25,0,0,0,0,0,10,0.7,0.3,0,0.0,0.0,0,1,100.0,0.0,0,100.0,0,0,1,0,2974,8348,1,0,1,10,68,15,2,0,0,0,0,0,1,0,5,1,0,0,0,1,0.08823529411764706,0.0
8530,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,6,1,1,5,1,13,6,13,5.166666667,5.5,5.0,1,0,0,0,0,36,0.777777778,0.222222222,1,0.0,0.0,0,1,0.0,0.0,0,50.0,0,1,0,0,2976,8346,1,0,0,10,48,16,3,0,0,0,0,0,0,0,5,1,0,0,0,1,0.0,0.0
2006,0,1,0,0,0,0,0,0,0,0,3,0,0,0,0,5,4,3,3,4,10,8,10,6.2,5.5,6.666666667,0,0,0,0,0,169,0.585798817,0.414201183,0,1.0,0.014285714,0,0,100.0,0.0,0,0.0,0,1,1,0,237,5242,7469069,0,1,3,47,16,3,0,0,0,0,0,1,0,3,1,0,0,0,1,0.0,0.0
5019,1,0,0,0,0,0,0,0,0,0,2,0,0,0,0,7,3,3,11,3,14,11,14,8.571428571,11.0,8.166666667,1,0,0,0,0,4,0.75,0.25,0,0.0,0.0,0,0,0.0,0.0,0,0.0,0,1,0,0,160,2031,0,0,1,0,77,15,2,0,0,0,0,0,0,0,7,1,0,0,0,0,0.5064935064935064,0.0
6869,0,0,0,0,0,0,0,0,0,0,2,0,1,0,0,5,0,4,4,4,6,5,6,4.6,4.5,4.666666667,0,0,0,0,0,87,0.310344828,0.689655172,1,0.7,0.45,0,1,0.0,0.0,0,18.03278689,0,1,0,0,2270,3573,15987,0,0,6,39,14,2,2,0,0,0,0,0,0,3,1,0,0,0,1,0.0,0.0
3841,0,1,0,0,0,0,0,0,0,0,2,0,0,0,0,4,3,2,3,2,11,11,5,5.25,7.0,3.5,0,0,0,0,0,0,0.0,0.0,0,0.0,0.0,0,0,0.0,0.0,0,0.0,1,1,1,0,304,4078,811407,0,0,4,35,19,2,0,0,0,0,0,0,0,4,1,0,0,0,0,0.05714285714285714,0.0
1377,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,5,1,3,13,3,13,13,9,7.2,13.0,5.75,0,0,0,0,0,7,1.0,0.0,0,0.0,0.0,0,0,100.0,0.0,0,100.0,0,1,0,0,1088,2563,0,0,1,0,51,17,2,0,0,0,0,0,0,0,5,1,0,0,0,0,0.0784313725490196,0.0
7971,1,0,0,0,0,0,0,0,0,0,3,0,0,0,0,14,3,2,14,2,22,14,22,9.714285714,14.0,9.384615385,1,0,0,0,0,31,0.483870968,0.516129032,0,0.4375,0.625,0,1,100.0,0.0,0,0.0,0,1,1,0,540,-1,0,0,1,0,159,17,3,6,1,0,2,1,0,0,3,1,0,2,0,0,0.33962264150943394,0.0
8142,0,0,0,0,0,0,0,0,0,0,2,0,0,1,0,3,1,4,4,0,8,8,0,6.333333333,6.333333333,0.0,0,0,0,0,0,101,0.217821782,0.782178218,3,0.405063291,0.012658228,0,1,11.11111111,88.88888889,0,9.523809524,0,1,1,0,373,7296,589799,0,0,5,32,25,2,1,0,0,0,0,0,0,2,1,0,0,0,0,0.0,0.0
3749,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,2,2,0,2,2,0,2.0,2.0,0.0,0,0,0,0,0,156,1.0,0.0,0,0.0,0.0,0,0,100.0,0.0,0,100.0,0,1,1,0,689,-1,8154406,0,0,1,12,5,1,0,0,0,0,0,0,0,2,1,0,0,0,0,0.0,0.0
3751,1,1,1,0,0,0,0,0,1,0,3,0,0,0,0,13,5,2,3,2,17,13,17,7.461538462,7.6,7.375,0,0,0,0,0,51,1.0,0.0,0,0.0,0.0,0,0,100.0,0.0,0,100.0,0,1,1,0,25,3993,5707171,0,1,0,123,46,5,0,0,1,2,3,2,0,4,1,0,0,0,1,0.1951219512195122,0.0
7845,0,1,0,0,0,0,0,0,0,0,2,0,0,0,0,4,4,3,3,5,14,14,8,7.5,8.5,6.5,0,0,0,0,0,195,0.994871795,0.005128205,0,0.0,0.0,0,0,100.0,0.0,0,93.75,0,1,1,0,449,7586,982,0,0,5,44,22,2,1,0,0,0,0,0,0,3,1,0,0,0,0,0.0,0.0
1283,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,2,2,11,11,0,19,19,0,15.0,15.0,0.0,1,0,0,0,2,47,0.0,1.0,1,0.0,0.319148936,0,1,0.0,0.0,0,0.0,0,1,0,0,242,1950,341948,0,1,1,43,35,2,0,0,0,0,0,0,0,3,1,0,0,0,0,0.0,0.0
4093,0,1,0,0,0,0,0,0,0,0,2,0,0,0,0,6,4,3,3,4,9,9,8,5.833333333,6.0,5.75,2,0,0,0,1,0,0.0,0.0,0,0.0,0.0,0,0,0.0,0.0,0,0.0,1,1,0,0,148,4966,0,0,1,2,52,17,2,0,0,0,0,0,0,0,7,1,0,0,0,0,0.0,0.0
843,0,0,0,0,0,0,0,0,0,0,3,0,1,0,0,4,0,2,2,0,44,44,0,13.75,13.75,0.0,0,0,0,1,0,47,1.0,0.0,0,0.0,0.0,0,0,100.0,0.0,0,100.0,0,1,1,1,0,-1,0,0,1,0,69,61,4,0,0,0,0,0,0,0,3,1,0,0,0,0,0.07246376811594203,0.08196721311475409
7472,0,1,2,0,0,0,0,0,0,0,3,0,1,0,0,11,4,3,3,3,11,3,11,6.272727273,3.0,7.0,0,0,0,0,0,360,0.941666667,0.058333333,0,0.428571429,0.0,0,0,84.61538462,15.38461538,0,83.67346939,0,1,0,0,0,-1,6431,0,0,6,91,11,3,5,0,0,0,0,0,0,5,1,0,0,0,1,0.0,0.0
333,0,0,1,0,0,0,0,0,0,0,3,1,0,0,0,14,0,2,5,2,8,6,8,5.0,5.666666667,4.818181818,0,0,0,0,0,9,1.0,0.0,0,0.0,0.0,0,0,100.0,0.0,0,0.0,0,1,0,0,132,4250,0,0,1,1,93,22,5,1,1,1,0,1,0,1,6,1,0,0,0,0,0.021505376344086023,0.0
7039,0,1,0,0,0,0,0,0,0,0,2,0,0,1,0,2,3,3,3,0,14,14,0,8.5,8.5,0.0,0,0,0,0,0,41,0.585365854,0.414634146,1,0.0,0.117647059,0,1,100.0,0.0,0,11.11111111,0,1,1,0,358,3295,1759878,0,0,4,30,22,2,0,0,0,0,0,0,0,3,1,0,0,0,0,0.0,0.0
8683,0,1,0,0,0,0,0,0,0,0,2,0,0,0,0,3,3,2,3,2,5,5,2,3.333333333,4.0,2.0,0,0,0,0,0,456,0.993421053,0.006578947,0,0.333333333,0.333333333,0,0,100.0,0.0,0,93.33333333,0,0,1,0,1366,-1,441753,0,0,5,24,13,2,0,0,0,0,0,0,0,3,1,0,0,0,1,0.0,0.0
3773,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,2,3,4,4,7,7,4,7,5.5,4.0,7.0,0,0,0,0,0,131,0.992366412,0.007633588,0,0.0,0.0,0,0,100.0,0.0,0,85.71428571,0,1,1,0,1049,4429,0,0,0,0,25,10,2,0,0,0,0,0,0,0,3,1,0,0,0,0,0.16,0.4
627,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,9,1,2,11,2,11,11,9,5.444444444,11.0,4.75,2,0,0,0,0,12,0.916666667,0.083333333,0,0.0,0.0,0,0,0.0,100.0,0,100.0,0,1,1,0,205,1256,0,0,1,1,68,15,2,1,0,0,0,0,0,0,8,1,0,0,0,0,0.0,0.0
9967,0,1,0,0,0,0,0,0,0,0,2,0,0,0,0,2,4,3,3,0,13,13,0,8.0,8.0,0.0,0,0,0,0,0,277,0.967509025,0.032490975,0,0.0,0.666666667,1,1,100.0,0.0,0,72.72727273,0,1,1,0,673,2613,670465,0,0,3,30,21,2,0,0,0,0,0,0,0,3,1,0,0,0,1,0.0,0.0
2273,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,6,2,3,5,3,10,6,10,5.833333333,5.5,6.0,2,0,0,0,0,1,0.0,1.0,0,0.0,0.0,0,0,0.0,100.0,0,0.0,0,0,0,0,2976,8346,1,0,0,10,52,16,2,2,0,0,0,0,0,0,4,1,0,0,0,1,0.0,0.0
7293,1,0,1,0,0,0,0,0,1,0,3,1,0,0,0,13,6,2,3,2,17,13,17,7.769230769,8.4,7.375,0,0,0,0,0,51,1.0,0.0,0,0.0,0.0,0,0,100.0,0.0,0,100.0,0,1,1,0,25,3993,5707171,0,1,0,127,50,4,1,0,1,2,3,2,0,4,1,0,0,0,1,0.1732283464566929,0.0
1260,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,4,1,3,6,3,8,8,4,5.25,7.0,3.5,0,0,0,0,0,0,0.0,0.0,0,0.0,0.0,0,0,0.0,0.0,0,0.0,1,1,0,0,481,4633,8237707,0,1,0,36,19,2,0,0,0,0,0,0,0,5,1,0,0,0,0,0.0,0.0
9691,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,11,1,2,7,2,9,8,9,6.090909091,7.5,5.777777778,0,0,0,0,0,2169,0.951129553,0.048870447,0,0.0,0.056603774,0,1,42.04545455,57.95454545,0,67.5,0,1,1,0,1266,4211,165366,0,1,4,89,20,2,6,0,0,0,0,0,0,6,1,0,0,0,0,0.02247191011235955,0.0
